,lat,lon,sido,sigungu,sigungu_split,bjdong,bjdong_code,hjdong,hjdong_cd
0,35.482372,128.00266,경상남도,합천군,,둔내리,4889044024,가회면,4889044000
1,37.58449,126.967926,서울특별시,종로구,,신교동,1111010200,청운효자동,1111051500
2,37.584682,126.973145,서울특별시,종로구,,궁정동,1111010300,청운효자동,1111051500
3,37.58265,126.97193,서울특별시,종로구,,효자동,1111010400,청운효자동,1111051500
4,37.580544,126.972466,서울특별시,종로구,,창성동,1111010500,청운효자동,1111051500
5,37.580143,126.970215,서울특별시,종로구,,통인동,1111010800,청운효자동,1111051500
6,37.58003,126.962265,서울특별시,종로구,,누상동,1111010900,청운효자동,1111051500
7,37.57928,126.96828,서울특별시,종로구,,누하동,1111011000,청운효자동,1111051500
8,37.583523,126.96339,서울특별시,종로구,,옥인동,1111011100,청운효자동,1111051500
9,37.580193,126.976776,서울특별시,종로구,,세종로,1111011900,청운효자동,1111051500
10,37.57806,126.972855,서울특별시,종로구,,통의동,1111010600,사직동,1111053000
11,37.57528,126.97377,서울특별시,종로구,,적선동,1111010700,사직동,1111053000
12,37.57759,126.97087,서울특별시,종로구,,체부동,1111011200,사직동,1111053000
13,37.5778,126.96775,서울특별시,종로구,,필운동,1111011300,사직동,1111053000
14,37.575306,126.97172,서울특별시,종로구,,내자동,1111011400,사직동,1111053000
15,37.576187,126.96885,서울특별시,종로구,,사직동,1111011500,사직동,1111053000
16,37.573162,126.97465,서울특별시,종로구,,도렴동,1111011600,사직동,1111053000
17,37.57157,126.974,서울특별시,종로구,,당주동,1111011700,사직동,1111053000
18,37.573307,126.97196,서울특별시,종로구,,내수동,1111011800,사직동,1111053000
19,37.580193,126.976776,서울특별시,종로구,,세종로,1111011900,사직동,1111053000
20,37.57017,126.9739,서울특별시,종로구,,신문로1가,1111012000,사직동,1111053000
21,37.570663,126.96972,서울특별시,종로구,,신문로2가,1111012100,사직동,1111053000
22,37.58281,126.980675,서울특별시,종로구,,팔판동,1111013900,삼청동,1111054000
23,37.585,126.98176,서울특별시,종로구,,삼청동,1111014000,삼청동,1111054000
24,37.577385,126.983604,서울특별시,종로구,,안국동,1111014100,삼청동,1111054000
25,37.579624,126.98091,서울특별시,종로구,,소격동,1111014200,삼청동,1111054000
26,37.580692,126.9827,서울특별시,종로구,,화동,1111014300,삼청동,1111054000
27,37.57725,126.98038,서울특별시,종로구,,사간동,1111014400,삼청동,1111054000
28,37.57676,126.98185,서울특별시,종로구,,송현동,1111014500,삼청동,1111054000
29,37.592415,126.96406,서울특별시,종로구,,부암동,1111018400,부암동,1111055000
30,37.600792,126.95659,서울특별시,종로구,,홍지동,1111018500,부암동,1111055000
31,37.602505,126.961815,서울특별시,종로구,,신영동,1111018600,부암동,1111055000
32,37.619373,126.9593,서울특별시,종로구,,구기동,1111018200,평창동,1111056000
33,37.60639,126.96836,서울특별시,종로구,,평창동,1111018300,평창동,1111056000
34,37.575985,126.958244,서울특별시,종로구,,무악동,1111018700,무악동,1111057000
35,37.568382,126.96464,서울특별시,종로구,,교남동,1111017600,교남동,1111058000
36,37.567898,126.96684,서울특별시,종로구,,평동,1111017700,교남동,1111058000
37,37.570065,126.965195,서울특별시,종로구,,송월동,1111017800,교남동,1111058000
38,37.571133,126.96397,서울특별시,종로구,,홍파동,1111017900,교남동,1111058000
39,37.571785,126.96127,서울특별시,종로구,,교북동,1111018000,교남동,1111058000
40,37.573326,126.96227,서울특별시,종로구,,행촌동,1111018100,교남동,1111058000
41,37.580097,126.98479,서울특별시,종로구,,가회동,1111014600,가회동,1111060000
42,37.5783,126.985245,서울특별시,종로구,,재동,1111014700,가회동,1111060000
43,37.58243,126.9869,서울특별시,종로구,,계동,1111014800,가회동,1111060000
44,37.58393,126.988266,서울특별시,종로구,,원서동,1111014900,가회동,1111060000
45,37.580193,126.976776,서울특별시,종로구,,세종로,1111011900,종로1·2·3·4가동,1111061500
46,37.571438,126.980156,서울특별시,종로구,,청진동,1111012200,종로1·2·3·4가동,1111061500
47,37.56951,126.9804,서울특별시,종로구,,서린동,1111012300,종로1·2·3·4가동,1111061500
48,37.573677,126.98061,서울특별시,종로구,,수송동,1111012400,종로1·2·3·4가동,1111061500
49,37.575283,126.979645,서울특별시,종로구,,중학동,1111012500,종로1·2·3·4가동,1111061500
50,37.57026,126.98015,서울특별시,종로구,,종로1가,1111012600,종로1·2·3·4가동,1111061500
51,37.571266,126.98315,서울특별시,종로구,,공평동,1111012700,종로1·2·3·4가동,1111061500
52,37.574127,126.98469,서울특별시,종로구,,관훈동,1111012800,종로1·2·3·4가동,1111061500
53,37.573193,126.98306,서울특별시,종로구,,견지동,1111012900,종로1·2·3·4가동,1111061500
54,37.582344,126.99121,서울특별시,종로구,,와룡동,1111013000,종로1·2·3·4가동,1111061500
55,37.574326,126.99176,서울특별시,종로구,,권농동,1111013100,종로1·2·3·4가동,1111061500
56,37.576374,126.98822,서울특별시,종로구,,운니동,1111013200,종로1·2·3·4가동,1111061500
57,37.574333,126.98969,서울특별시,종로구,,익선동,1111013300,종로1·2·3·4가동,1111061500
58,37.575188,126.98638,서울특별시,종로구,,경운동,1111013400,종로1·2·3·4가동,1111061500
59,37.569103,126.985985,서울특별시,종로구,,관철동,1111013500,종로1·2·3·4가동,1111061500
60,37.571705,126.986046,서울특별시,종로구,,인사동,1111013600,종로1·2·3·4가동,1111061500
61,37.57256,126.98861,서울특별시,종로구,,낙원동,1111013700,종로1·2·3·4가동,1111061500
62,37.57089,126.98825,서울특별시,종로구,,종로2가,1111013800,종로1·2·3·4가동,1111061500
63,37.574364,126.99417,서울특별시,종로구,,훈정동,1111015000,종로1·2·3·4가동,1111061500
64,37.572407,126.991745,서울특별시,종로구,,묘동,1111015100,종로1·2·3·4가동,1111061500
65,37.572166,126.993,서울특별시,종로구,,봉익동,1111015200,종로1·2·3·4가동,1111061500
66,37.57197,126.99073,서울특별시,종로구,,돈의동,1111015300,종로1·2·3·4가동,1111061500
67,37.569218,126.994026,서울특별시,종로구,,장사동,1111015400,종로1·2·3·4가동,1111061500
68,37.56906,126.99046,서울특별시,종로구,,관수동,1111015500,종로1·2·3·4가동,1111061500
69,37.57039,126.99233,서울특별시,종로구,,종로3가,1111015600,종로1·2·3·4가동,1111061500
70,37.57233,126.997665,서울특별시,종로구,,인의동,1111015700,종로1·2·3·4가동,1111061500
71,37.569622,126.9983,서울특별시,종로구,,예지동,1111015800,종로1·2·3·4가동,1111061500
72,37.57552,126.9975,서울특별시,종로구,,원남동,1111015900,종로1·2·3·4가동,1111061500
73,37.570744,126.99976,서울특별시,종로구,,종로4가,1111016100,종로1·2·3·4가동,1111061500
74,37.573746,127.00013,서울특별시,종로구,,연지동,1111016000,종로5·6가동,1111063000
75,37.572594,127.00306,서울특별시,종로구,,효제동,1111016200,종로5·6가동,1111063000
76,37.570606,127.003525,서울특별시,종로구,,종로5가,1111016300,종로5·6가동,1111063000
77,37.57189,127.00758,서울특별시,종로구,,종로6가,1111016400,종로5·6가동,1111063000
78,37.574947,127.00596,서울특별시,종로구,,충신동,1111016700,종로5·6가동,1111063000
79,37.576996,127.00434,서울특별시,종로구,,이화동,1111016500,이화동,1111064000
80,37.578674,126.99967,서울특별시,종로구,,연건동,1111016600,이화동,1111064000
81,37.58138,127.004875,서울특별시,종로구,,동숭동,1111016800,이화동,1111064000
82,37.582344,126.99121,서울특별시,종로구,,와룡동,1111013000,혜화동,1111065000
83,37.58686,127.00061,서울특별시,종로구,,혜화동,1111016900,혜화동,1111065000
84,37.589108,126.99747,서울특별시,종로구,,명륜1가,1111017000,혜화동,1111065000
85,37.584698,126.99903,서울특별시,종로구,,명륜2가,1111017100,혜화동,1111065000
86,37.58223,127.00007,서울특별시,종로구,,명륜4가,1111017200,혜화동,1111065000
87,37.589565,126.99307,서울특별시,종로구,,명륜3가,1111017300,혜화동,1111065000
88,37.575226,127.012825,서울특별시,종로구,,창신동,1111017400,창신제1동,1111067000
89,37.575226,127.012825,서울특별시,종로구,,창신동,1111017400,창신제2동,1111068000
90,37.575226,127.012825,서울특별시,종로구,,창신동,1111017400,창신제3동,1111069000
91,37.574528,127.0196,서울특별시,종로구,,숭인동,1111017500,숭인제1동,1111070000
92,37.574528,127.0196,서울특별시,종로구,,숭인동,1111017500,숭인제2동,1111071000
93,37.5639,126.9798,서울특별시,중구,,소공동,1114011100,소공동,1114052000
94,37.56222,126.97804,서울특별시,중구,,북창동,1114011300,소공동,1114052000
95,37.562984,126.97636,서울특별시,중구,,태평로2가,1114011400,소공동,1114052000
96,37.563698,126.98203,서울특별시,중구,,남대문로2가,1114011500,소공동,1114052000
97,37.56201,126.980316,서울특별시,중구,,남대문로3가,1114011600,소공동,1114052000
98,37.56011,126.97546,서울특별시,중구,,남대문로4가,1114011700,소공동,1114052000
99,37.559505,126.97292,서울특별시,중구,,봉래동1가,1114011900,소공동,1114052000
100,37.563114,126.9739,서울특별시,중구,,서소문동,1114016600,소공동,1114052000
101,37.566586,126.97314,서울특별시,중구,,정동,1114016700,소공동,1114052000
102,37.562557,126.970695,서울특별시,중구,,순화동,1114016800,소공동,1114052000
103,37.56479,126.96806,서울특별시,중구,,의주로1가,1114016900,소공동,1114052000
104,37.56651,126.96827,서울특별시,중구,,충정로1가,1114017000,소공동,1114052000
105,37.557697,126.97756,서울특별시,중구,,남창동,1114011200,회현동,1114054000
106,37.56201,126.980316,서울특별시,중구,,남대문로3가,1114011600,회현동,1114054000
107,37.56011,126.97546,서울특별시,중구,,남대문로4가,1114011700,회현동,1114054000
108,37.55758,126.9743,서울특별시,중구,,남대문로5가,1114011800,회현동,1114054000
109,37.559505,126.97292,서울특별시,중구,,봉래동1가,1114011900,회현동,1114054000
110,37.556538,126.97097,서울특별시,중구,,봉래동2가,1114012000,회현동,1114054000
111,37.555588,126.9812,서울특별시,중구,,회현동1가,1114012100,회현동,1114054000
112,37.558754,126.98292,서울특별시,중구,,회현동2가,1114012200,회현동,1114054000
113,37.561436,126.98216,서울특별시,중구,,충무로1가,1114012400,회현동,1114054000
114,37.562557,126.970695,서울특별시,중구,,순화동,1114016800,회현동,1114054000
115,37.568153,126.979,서울특별시,중구,,무교동,1114010100,명동,1114055000
116,37.567894,126.98117,서울특별시,중구,,다동,1114010200,명동,1114055000
117,37.567707,126.977234,서울특별시,중구,,태평로1가,1114010300,명동,1114055000
118,37.566013,126.98051,서울특별시,중구,,을지로1가,1114010400,명동,1114055000
119,37.56586,126.984,서울특별시,중구,,을지로2가,1114010500,명동,1114055000
120,37.56786,126.982864,서울특별시,중구,,남대문로1가,1114010600,명동,1114055000
121,37.56808,126.98422,서울특별시,중구,,삼각동,1114010700,명동,1114055000
122,37.56727,126.98463,서울특별시,중구,,수하동,1114010800,명동,1114055000
123,37.567245,126.98686,서울특별시,중구,,장교동,1114010900,명동,1114055000
124,37.56745,126.9895,서울특별시,중구,,수표동,1114011000,명동,1114055000
125,37.563698,126.98203,서울특별시,중구,,남대문로2가,1114011500,명동,1114055000
126,37.555588,126.9812,서울특별시,중구,,회현동1가,1114012100,명동,1114055000
127,37.558754,126.98292,서울특별시,중구,,회현동2가,1114012200,명동,1114055000
128,37.560154,126.98406,서울특별시,중구,,회현동3가,1114012300,명동,1114055000
129,37.561436,126.98216,서울특별시,중구,,충무로1가,1114012400,명동,1114055000
130,37.56205,126.98961,서울특별시,중구,,충무로2가,1114012500,명동,1114055000
131,37.564285,126.98464,서울특별시,중구,,명동1가,1114012600,명동,1114055000
132,37.56289,126.98523,서울특별시,중구,,명동2가,1114012700,명동,1114055000
133,37.559334,126.98458,서울특별시,중구,,남산동1가,1114012800,명동,1114055000
134,37.55842,126.9864,서울특별시,중구,,남산동2가,1114012900,명동,1114055000
135,37.56072,126.98776,서울특별시,중구,,남산동3가,1114013000,명동,1114055000
136,37.56441,126.98779,서울특별시,중구,,저동1가,1114013100,명동,1114055000
137,37.55521,126.99009,서울특별시,중구,,예장동,1114014200,명동,1114055000
138,37.562263,126.99432,서울특별시,중구,,충무로4가,1114013200,필동,1114057000
139,37.56313,126.999825,서울특별시,중구,,충무로5가,1114013300,필동,1114057000
140,37.561455,127.000374,서울특별시,중구,,묵정동,1114013600,필동,1114057000
141,37.561077,126.992455,서울특별시,중구,,필동1가,1114013700,필동,1114057000
142,37.559322,126.99463,서울특별시,중구,,필동2가,1114013800,필동,1114057000
143,37.5585,126.997,서울특별시,중구,,필동3가,1114013900,필동,1114057000
144,37.560555,126.990814,서울특별시,중구,,남학동,1114014000,필동,1114057000
145,37.56064,126.98939,서울특별시,중구,,주자동,1114014100,필동,1114057000
146,37.55521,126.99009,서울특별시,중구,,예장동,1114014200,필동,1114057000
147,37.55502,127.0006,서울특별시,중구,,장충동2가,1114014400,필동,1114057000
148,37.56267,126.99131,서울특별시,중구,,충무로3가,1114015800,필동,1114057000
149,37.561455,127.000374,서울특별시,중구,,묵정동,1114013600,장충동,1114058000
150,37.560654,127.007324,서울특별시,중구,,장충동1가,1114014300,장충동,1114058000
151,37.55502,127.0006,서울특별시,중구,,장충동2가,1114014400,장충동,1114058000
152,37.562263,126.99432,서울특별시,중구,,충무로4가,1114013200,광희동,1114059000
153,37.56313,126.999825,서울특별시,중구,,충무로5가,1114013300,광희동,1114059000
154,37.564205,126.996124,서울특별시,중구,,인현동2가,1114013400,광희동,1114059000
155,37.564217,126.99819,서울특별시,중구,,예관동,1114013500,광희동,1114059000
156,37.565224,127.006454,서울특별시,중구,,광희동1가,1114014500,광희동,1114059000
157,37.56393,127.00841,서울특별시,중구,,광희동2가,1114014600,광희동,1114059000
158,37.563526,127.00421,서울특별시,중구,,쌍림동,1114014700,광희동,1114059000
159,37.567772,127.00663,서울특별시,중구,,을지로6가,1114014800,광희동,1114059000
160,37.56615,127.00974,서울특별시,중구,,을지로7가,1114014900,광희동,1114059000
161,37.56491,127.000694,서울특별시,중구,,오장동,1114015400,광희동,1114059000
162,37.566494,126.99876,서울특별시,중구,,을지로4가,1114015000,을지로동,1114060500
163,37.56661,127.00243,서울특별시,중구,,을지로5가,1114015100,을지로동,1114060500
164,37.568253,126.99936,서울특별시,중구,,주교동,1114015200,을지로동,1114060500
165,37.568707,127.00296,서울특별시,중구,,방산동,1114015300,을지로동,1114060500
166,37.566456,126.9927,서울특별시,중구,,을지로3가,1114015500,을지로동,1114060500
167,37.56781,126.99273,서울특별시,중구,,입정동,1114015600,을지로동,1114060500
168,37.56773,126.99551,서울특별시,중구,,산림동,1114015700,을지로동,1114060500
169,37.564407,126.99218,서울특별시,중구,,초동,1114015900,을지로동,1114060500
170,37.563713,126.99373,서울특별시,중구,,인현동1가,1114016000,을지로동,1114060500
171,37.56422,126.98978,서울특별시,중구,,저동2가,1114016100,을지로동,1114060500
172,37.561325,127.0137,서울특별시,중구,,신당동,1114016200,신당동,1114061500
173,37.56729,127.01636,서울특별시,중구,,흥인동,1114016300,신당동,1114061500
174,37.564358,127.015274,서울특별시,중구,,무학동,1114016400,신당동,1114061500
175,37.561325,127.0137,서울특별시,중구,,신당동,1114016200,다산동,1114062500
176,37.561325,127.0137,서울특별시,중구,,신당동,1114016200,약수동,1114063500
177,37.561325,127.0137,서울특별시,중구,,신당동,1114016200,청구동,1114064500
178,37.561325,127.0137,서울특별시,중구,,신당동,1114016200,신당제5동,1114065000
179,37.561325,127.0137,서울특별시,중구,,신당동,1114016200,동화동,1114066500
180,37.5675,127.021416,서울특별시,중구,,황학동,1114016500,황학동,1114067000
181,37.55917,126.96619,서울특별시,중구,,중림동,1114017100,중림동,1114068000
182,37.561054,126.96957,서울특별시,중구,,의주로2가,1114017200,중림동,1114068000
183,37.556164,126.967285,서울특별시,중구,,만리동1가,1114017300,중림동,1114068000
184,37.554577,126.96396,서울특별시,중구,,만리동2가,1114017400,중림동,1114068000
185,37.54868,126.97815,서울특별시,용산구,,후암동,1117010100,후암동,1117051000
186,37.54192,126.98295,서울특별시,용산구,,용산동2가,1117010200,용산2가동,1117052000
187,37.530624,126.98522,서울특별시,용산구,,용산동4가,1117010300,용산2가동,1117052000
188,37.546776,126.97216,서울특별시,용산구,,갈월동,1117010400,남영동,1117053000
189,37.543007,126.97332,서울특별시,용산구,,남영동,1117010500,남영동,1117053000
190,37.539993,126.97697,서울특별시,용산구,,용산동1가,1117010600,남영동,1117053000
191,37.55205,126.9724,서울특별시,용산구,,동자동,1117010700,남영동,1117053000
192,37.552967,126.967,서울특별시,용산구,,서계동,1117010800,청파동,1117055500
193,37.548767,126.96746,서울특별시,용산구,,청파동1가,1117010900,청파동,1117055500
194,37.546513,126.9648,서울특별시,용산구,,청파동2가,1117011000,청파동,1117055500
195,37.543247,126.96697,서울특별시,용산구,,청파동3가,1117011100,청파동,1117055500
196,37.53961,126.967064,서울특별시,용산구,,원효로1가,1117011200,원효로제1동,1117056000
197,37.53629,126.963326,서울특별시,용산구,,원효로2가,1117011300,원효로제1동,1117056000
198,37.5371,126.969406,서울특별시,용산구,,문배동,1117012200,원효로제1동,1117056000
199,37.535824,126.96674,서울특별시,용산구,,신계동,1117012300,원효로제1동,1117056000
200,37.535767,126.95495,서울특별시,용산구,,신창동,1117011400,원효로제2동,1117057000
201,37.535416,126.9518,서울특별시,용산구,,산천동,1117011500,원효로제2동,1117057000
202,37.53448,126.94668,서울특별시,용산구,,청암동,1117011600,원효로제2동,1117057000
203,37.534306,126.957634,서울특별시,용산구,,원효로3가,1117011700,원효로제2동,1117057000
204,37.532253,126.95059,서울특별시,용산구,,원효로4가,1117011800,원효로제2동,1117057000
205,37.542458,126.9619,서울특별시,용산구,,효창동,1117011900,효창동,1117058000
206,37.53812,126.955124,서울특별시,용산구,,도원동,1117012000,용문동,1117059000
207,37.5377,126.95989,서울특별시,용산구,,용문동,1117012100,용문동,1117059000
208,37.533978,126.97305,서울특별시,용산구,,한강로1가,1117012400,한강로동,1117062500
209,37.531563,126.96868,서울특별시,용산구,,한강로2가,1117012500,한강로동,1117062500
210,37.531868,126.97697,서울특별시,용산구,,용산동3가,1117012600,한강로동,1117062500
211,37.526142,126.974365,서울특별시,용산구,,용산동5가,1117012700,한강로동,1117062500
212,37.52766,126.96218,서울특별시,용산구,,한강로3가,1117012800,한강로동,1117062500
213,37.514194,126.9721,서울특별시,용산구,,이촌동,1117012900,이촌제1동,1117063000
214,37.514194,126.9721,서울특별시,용산구,,이촌동,1117012900,이촌제2동,1117064000
215,37.540268,126.99152,서울특별시,용산구,,이태원동,1117013000,이태원제1동,1117065000
216,37.540268,126.99152,서울특별시,용산구,,이태원동,1117013000,이태원제2동,1117066000
217,37.53463,127.00055,서울특별시,용산구,,한남동,1117013100,한남동,1117068500
218,37.524414,126.99511,서울특별시,용산구,,동빙고동,1117013200,서빙고동,1117069000
219,37.520462,126.99464,서울특별시,용산구,,서빙고동,1117013300,서빙고동,1117069000
220,37.521572,126.99922,서울특별시,용산구,,주성동,1117013400,서빙고동,1117069000
221,37.523552,126.98033,서울특별시,용산구,,용산동6가,1117013500,서빙고동,1117069000
222,37.52628,127.000175,서울특별시,용산구,,보광동,1117013600,보광동,1117070000
223,37.561913,127.0287,서울특별시,성동구,,하왕십리동,1120010200,왕십리제2동,1120052000
224,37.56843,127.02479,서울특별시,성동구,,상왕십리동,1120010100,왕십리도선동,1120053500
225,37.561913,127.0287,서울특별시,성동구,,하왕십리동,1120010200,왕십리도선동,1120053500
226,37.566357,127.03221,서울특별시,성동구,,홍익동,1120010300,왕십리도선동,1120053500
227,37.563797,127.03353,서울특별시,성동구,,도선동,1120010400,왕십리도선동,1120053500
228,37.56638,127.04533,서울특별시,성동구,,마장동,1120010500,마장동,1120054000
229,37.5615,127.04533,서울특별시,성동구,,사근동,1120010600,사근동,1120055000
230,37.558308,127.03703,서울특별시,성동구,,행당동,1120010700,사근동,1120055000
231,37.558308,127.03703,서울특별시,성동구,,행당동,1120010700,행당제1동,1120056000
232,37.558308,127.03703,서울특별시,성동구,,행당동,1120010700,행당제2동,1120057000
233,37.55316,127.03342,서울특별시,성동구,,응봉동,1120010800,응봉동,1120058000
234,37.554886,127.0228,서울특별시,성동구,,금호동1가,1120010900,금호1가동,1120059000
235,37.552994,127.02041,서울특별시,성동구,,금호동2가,1120011000,금호2·3가동,1120061500
236,37.54993,127.020164,서울특별시,성동구,,금호동3가,1120011100,금호2·3가동,1120061500
237,37.54473,127.02616,서울특별시,성동구,,금호동4가,1120011200,금호4가동,1120062000
238,37.541656,127.018105,서울특별시,성동구,,옥수동,1120011300,옥수동,1120064500
239,37.541725,127.04335,서울특별시,성동구,,성수동1가,1120011400,성수1가제1동,1120065000
240,37.541725,127.04335,서울특별시,성동구,,성수동1가,1120011400,성수1가제2동,1120066000
241,37.540962,127.05702,서울특별시,성동구,,성수동2가,1120011500,성수2가제1동,1120067000
242,37.540962,127.05702,서울특별시,성동구,,성수동2가,1120011500,성수2가제3동,1120069000
243,37.55453,127.06957,서울특별시,성동구,,송정동,1120011800,송정동,1120072000
244,37.55453,127.06957,서울특별시,성동구,,송정동,1120011800,용답동,1120079000
245,37.564075,127.05558,서울특별시,성동구,,용답동,1120012200,용답동,1120079000
246,37.546474,127.071365,서울특별시,광진구,,화양동,1121510700,화양동,1121571000
247,37.555145,127.075905,서울특별시,광진구,,군자동,1121510900,군자동,1121573000
248,37.56175,127.0904,서울특별시,광진구,,중곡동,1121510100,중곡제1동,1121574000
249,37.56175,127.0904,서울특별시,광진구,,중곡동,1121510100,중곡제2동,1121575000
250,37.56175,127.0904,서울특별시,광진구,,중곡동,1121510100,중곡제3동,1121576000
251,37.56175,127.0904,서울특별시,광진구,,중곡동,1121510100,중곡제4동,1121577000
252,37.55378,127.080536,서울특별시,광진구,,능동,1121510200,능동,1121578000
253,37.546856,127.10303,서울특별시,광진구,,광장동,1121510400,광장동,1121581000
254,37.53111,127.07302,서울특별시,광진구,,자양동,1121510500,자양제1동,1121582000
255,37.53111,127.07302,서울특별시,광진구,,자양동,1121510500,자양제2동,1121583000
256,37.53111,127.07302,서울특별시,광진구,,자양동,1121510500,자양제3동,1121584000
257,37.53111,127.07302,서울특별시,광진구,,자양동,1121510500,자양제4동,1121584700
258,37.550274,127.09313,서울특별시,광진구,,구의동,1121510300,구의제1동,1121585000
259,37.550274,127.09313,서울특별시,광진구,,구의동,1121510300,구의제2동,1121586000
260,37.550274,127.09313,서울특별시,광진구,,구의동,1121510300,구의제3동,1121587000
261,37.574963,127.025536,서울특별시,동대문구,,신설동,1123010100,용신동,1123053600
262,37.57542,127.0336,서울특별시,동대문구,,용두동,1123010200,용신동,1123053600
263,37.583115,127.03782,서울특별시,동대문구,,제기동,1123010300,제기동,1123054500
264,37.57933,127.05398,서울특별시,동대문구,,전농동,1123010400,전농제1동,1123056000
265,37.57933,127.05398,서울특별시,동대문구,,전농동,1123010400,전농제2동,1123057000
266,37.569065,127.056656,서울특별시,동대문구,,답십리동,1123010500,답십리제1동,1123060000
267,37.569065,127.056656,서울특별시,동대문구,,답십리동,1123010500,답십리제2동,1123061000
268,37.5697,127.07144,서울특별시,동대문구,,장안동,1123010600,장안제1동,1123065000
269,37.5697,127.07144,서울특별시,동대문구,,장안동,1123010600,장안제2동,1123066000
270,37.58625,127.04729,서울특별시,동대문구,,청량리동,1123010700,청량리동,1123070500
271,37.59079,127.055374,서울특별시,동대문구,,회기동,1123010800,회기동,1123071000
272,37.590855,127.06573,서울특별시,동대문구,,휘경동,1123010900,휘경제1동,1123072000
273,37.590855,127.06573,서울특별시,동대문구,,휘경동,1123010900,휘경제2동,1123073000
274,37.600407,127.066376,서울특별시,동대문구,,이문동,1123011000,이문제1동,1123074000
275,37.600407,127.066376,서울특별시,동대문구,,이문동,1123011000,이문제2동,1123075000
276,37.58037,127.08766,서울특별시,중랑구,,면목동,1126010100,면목제2동,1126052000
277,37.58037,127.08766,서울특별시,중랑구,,면목동,1126010100,면목제4동,1126054000
278,37.58037,127.08766,서울특별시,중랑구,,면목동,1126010100,면목제5동,1126055000
279,37.58037,127.08766,서울특별시,중랑구,,면목동,1126010100,면목본동,1126056500
280,37.58037,127.08766,서울특별시,중랑구,,면목동,1126010100,면목제7동,1126057000
281,37.58037,127.08766,서울특별시,중랑구,,면목동,1126010100,면목제3·8동,1126057500
282,37.596767,127.08875,서울특별시,중랑구,,상봉동,1126010200,상봉제1동,1126058000
283,37.596767,127.08875,서울특별시,중랑구,,상봉동,1126010200,상봉제2동,1126059000
284,37.59946,127.077324,서울특별시,중랑구,,중화동,1126010300,중화제1동,1126060000
285,37.59946,127.077324,서울특별시,중랑구,,중화동,1126010300,중화제2동,1126061000
286,37.61238,127.079185,서울특별시,중랑구,,묵동,1126010400,묵제1동,1126062000
287,37.61238,127.079185,서울특별시,중랑구,,묵동,1126010400,묵제2동,1126063000
288,37.595512,127.103966,서울특별시,중랑구,,망우동,1126010500,망우본동,1126065500
289,37.595512,127.103966,서울특별시,중랑구,,망우동,1126010500,망우제3동,1126066000
290,37.605873,127.099365,서울특별시,중랑구,,신내동,1126010600,신내1동,1126068000
291,37.605873,127.099365,서울특별시,중랑구,,신내동,1126010600,신내2동,1126069000
292,37.591045,127.00327,서울특별시,성북구,,성북동,1129010100,성북동,1129052500
293,37.589516,127.00362,서울특별시,성북구,,성북동1가,1129010200,성북동,1129052500
294,37.590027,127.00721,서울특별시,성북구,,동소문동1가,1129010400,성북동,1129052500
295,37.59176,127.010635,서울특별시,성북구,,동소문동4가,1129010700,성북동,1129052500
296,37.588707,127.00824,서울특별시,성북구,,동소문동2가,1129010500,삼선동,1129055500
297,37.58986,127.01049,서울특별시,성북구,,동소문동3가,1129010600,삼선동,1129055500
298,37.591637,127.01537,서울특별시,성북구,,동소문동5가,1129010800,삼선동,1129055500
299,37.584682,127.0084,서울특별시,성북구,,삼선동1가,1129011100,삼선동,1129055500
300,37.58337,127.01144,서울특별시,성북구,,삼선동2가,1129011200,삼선동,1129055500
301,37.58651,127.01309,서울특별시,성북구,,삼선동3가,1129011300,삼선동,1129055500
302,37.59035,127.013725,서울특별시,성북구,,삼선동4가,1129011400,삼선동,1129055500
303,37.588535,127.015854,서울특별시,성북구,,삼선동5가,1129011500,삼선동,1129055500
304,37.59628,127.00991,서울특별시,성북구,,돈암동,1129010300,동선동,1129057500
305,37.59334,127.01399,서울특별시,성북구,,동소문동6가,1129010900,동선동,1129057500
306,37.59633,127.01419,서울특별시,성북구,,동소문동7가,1129011000,동선동,1129057500
307,37.59231,127.01821,서울특별시,성북구,,동선동1가,1129011600,동선동,1129057500
308,37.590164,127.02004,서울특별시,성북구,,동선동2가,1129011700,동선동,1129057500
309,37.594494,127.0206,서울특별시,성북구,,동선동3가,1129011800,동선동,1129057500
310,37.595222,127.01863,서울특별시,성북구,,동선동4가,1129011900,동선동,1129057500
311,37.59593,127.016846,서울특별시,성북구,,동선동5가,1129012000,동선동,1129057500
312,37.59628,127.00991,서울특별시,성북구,,돈암동,1129010300,돈암제1동,1129058000
313,37.59628,127.00991,서울특별시,성북구,,돈암동,1129010300,돈암제2동,1129059000
314,37.58839,127.021355,서울특별시,성북구,,안암동1가,1129012100,안암동,1129060000
315,37.58653,127.02217,서울특별시,성북구,,안암동2가,1129012200,안암동,1129060000
316,37.583534,127.023315,서울특별시,성북구,,안암동3가,1129012300,안암동,1129060000
317,37.5807,127.02465,서울특별시,성북구,,안암동4가,1129012400,안암동,1129060000
318,37.588398,127.02902,서울특별시,성북구,,안암동5가,1129012500,안암동,1129060000
319,37.582897,127.02135,서울특별시,성북구,,보문동4가,1129012600,보문동,1129061000
320,37.582386,127.020065,서울특별시,성북구,,보문동5가,1129012700,보문동,1129061000
321,37.580383,127.018845,서울특별시,성북구,,보문동6가,1129012800,보문동,1129061000
322,37.57982,127.02255,서울특별시,성북구,,보문동7가,1129012900,보문동,1129061000
